# https://patronite.pl/kategoria/47/polityka?page=1
polityka|https://patronite.pl/mezczyznaspelniony|Mężczyzna spełniony|3|20 zł|3370 zł
polityka|https://patronite.pl/antyfakenews|Anty-Fake News|0|0 zł|0 zł
polityka|https://patronite.pl/posluchajoanarchizmie|Posłuchaj o Anarchizmie|0|0 zł|2705 zł
polityka|https://patronite.pl/slawomirsikora|Slawomir Sikora|0|0 zł|8560 zł
polityka|https://patronite.pl/eastbook|Eastbook|0|0 zł|2539 zł
polityka|https://patronite.pl/CannabisNews|Cannabis News|0|0 zł|0 zł
polityka|https://patronite.pl/MichalFilipek|Michał Filipek|0|0 zł|0 zł
polityka|https://patronite.pl/SejmLog|Fundacja SejmLog|1|10 zł|10 000 zł
# https://patronite.pl/kategoria/47/polityka?page=21
polityka|https://patronite.pl/JustynaHelcyk|Justyna Helcyk|0|0 zł|2395 zł
polityka|https://patronite.pl/bogdan607|Bogdan607|0|0 zł|1813 zł
polityka|https://patronite.pl/fakenewspl|fakenews.pl|34|575 zł|0
polityka|https://patronite.pl/GTBT|Good Times Bad Times|252|6500 zł|175 000 zł
polityka|https://patronite.pl/WBC241|WiadomościBliskoCiebie24|0|0 zł|0 zł
polityka|https://patronite.pl/cholernysmakfranzowatejkafki|Inicjatywa Oddojna|0|0 zł|0 zł
polityka|https://patronite.pl/dekoder|Czasopismo DEKODER|0|0 zł|4666 zł
polityka|https://patronite.pl/US|Układ Sił - Miesięcznik drukowany o geopolityce i stosunkach międzynarodowych|0|0 zł|360 zł
polityka|https://patronite.pl/nowakonfederacja|Nowa Konfederacja|90|3200 zł|74 000 zł
polityka|https://patronite.pl/MiriamShaded|Miriam Shaded|0|0 zł|7470 zł
polityka|https://patronite.pl/jawnylublin|Jawny Lublin|2|38 zł|228 zł
# https://patronite.pl/kategoria/47/polityka?page=22
polityka|https://patronite.pl/JedenzWielu|Jeden z Wielu|7|200 zł|11 000 zł
polityka|https://patronite.pl/prawicowo|Prawicowo.pl|0|0 zł|0 zł
polityka|https://patronite.pl/liberlandpoland|Przedstawicielstwo Wolnej Republiki Liberlandu w Polsce|0|0|0
polityka|https://patronite.pl/historyczny-ambasador|Historyczny ambasador|0|0 zł|285 zł
polityka|https://patronite.pl/staszek_krawczyk|Staszek Krawczyk|24|525 zł|78 000 zł
polityka|https://patronite.pl/Teklak|Radek Teklak|7|83 zł|17 000 zł
# https://patronite.pl/kategoria/22/blog?page=1
blog|https://patronite.pl/TWJ|The World Journal|1|20 zł|40 zł
blog|https://patronite.pl/zpopk|Zwierz popkulturalny|154|1410 zł|158 000 zł
blog|https://patronite.pl/totylkoteoria|Łukasz Sakowski // To Tylko Teoria|160|4600 zł|0
blog|https://patronite.pl/ZGlowaWGwiazdach|Karol Wójcicki, Z głową w gwiazdach|163|3980 zł|206 000 zł
blog|https://patronite.pl/paryzewo|Paryżewo|123|2495 zł|65 000 zł
blog|https://patronite.pl/mtbxcpl|Portal kolarski #mtbxcpl|28|0|0
blog|https://patronite.pl/polkanapustyni|Polka na pustyni|50|1535 zł|22 000 zł
blog|https://patronite.pl/zthreee|Michał Żywiecki|460|0|0
blog|https://patronite.pl/BozyPunktWidzenia|Boży Punkt Widzenia|7|325 zł|325 zł
blog|https://patronite.pl/mr.nemezis|Mister Nemezis|0|0|0
blog|https://patronite.pl/karolwilczynski|Karol Wilczyński|19|465 zł|1160 zł
blog|https://patronite.pl/ewa-chwalko|Ewa Chwałko|7|490 zł|12 000 zł
blog|https://patronite.pl/punktzwyciestwa|Punkt Zwycięstwa|16|695 zł|6960 zł
blog|https://patronite.pl/KatarzynaBlog|Katarzyna Nowak|27|720 zł|15 000 zł
blog|https://patronite.pl/jaskolka|Joanna Jaskółka - Matka Tylko Jedna|54|1920 zł|19 000 zł
blog|https://patronite.pl/korsir|Korsir|20|580 zł|9340 zł
blog|https://patronite.pl/v4slav|Viacheslav Zarutskii|31|790 zł|32 000 zł
blog|https://patronite.pl/idz.ze.swoja.sila|Idź ze swoją siłą! - Magdalena Czech|8|563 zł|19 000 zł
blog|https://patronite.pl/wasikowska|EWA WĄSIKOWSKA-TOMCZYŃSKA|154|3395 zł|62 000 zł
blog|https://patronite.pl/pchamdoprzodu|Pcham Do Przodu|14|335 zł|5325 zł
# https://patronite.pl/kategoria/22/blog?page=2
blog|https://patronite.pl/zadzieramkieceilece|Zadzieram kiecę i lecę|20|580 zł|24 000 zł
blog|https://patronite.pl/magda-lassota|Magda Lassota|121|2800 zł|0
blog|https://patronite.pl/profil/508326/alina-sikorska|Alina  Sikorska|4|377 zł|11 000 zł
blog|https://patronite.pl/myvimu|MyViMu - Moje Wirtualne Muzeum|8|300 zł|7605 zł
blog|https://patronite.pl/peterbielack|Peter Bielack|24|545 zł|10 000 zł
blog|https://patronite.pl/ParadygmatPrawdy|Paradygmat Prawdy|15|310 zł|14 000 zł
blog|https://patronite.pl/zestoickimspokojem|Ze stoickim spokojem|114|4820 zł|81 000 zł
blog|https://patronite.pl/LukaszBok|Łukasz Bok|56|0|0
blog|https://patronite.pl/KociŁapci|Przystań dla Kociąt "Koci Łapci"|18|525 zł|8415 zł
blog|https://patronite.pl/szot|Wojtek Szot - Zdaniem Szota|38|1765 zł|69 000 zł
blog|https://patronite.pl/daniel-kasprowicz|Daniel Kasprowicz|97|4251 zł|136 000 zł
